time_s,load_fraction,rpm,boiler_pressure_bar,electrical_kW,boiler_duty_kW,cycle_efficiency_pct,vibration_mm_s,bearing_temp_C,fault_label
338.0,0.6627,2967.9,14.786,48.6,305.3,15.9,1.396,62.4,normal
339.0,0.6758,2967.0,14.71,48.6,305.3,15.9,1.683,62.55,normal
340.0,0.6665,2971.3,14.776,50.0,314.3,15.9,1.766,62.66,normal
341.0,0.656,2971.4,14.838,50.0,314.3,15.9,1.574,61.47,normal
342.0,0.6642,2969.3,14.635,50.0,314.3,15.9,1.726,61.89,normal
343.0,0.6563,2970.3,14.754,50.0,314.3,15.9,1.7,61.9,normal
344.0,0.6584,2968.6,14.781,50.0,314.3,15.9,1.687,61.52,normal
345.0,0.6652,2968.0,14.785,49.9,313.7,15.9,1.654,63.79,normal
346.0,0.6555,2968.3,14.743,49.9,313.7,15.9,1.548,62.88,normal
347.0,0.6367,2965.1,14.688,49.9,313.7,15.9,1.725,63.46,normal
348.0,0.6424,2967.8,14.745,49.9,313.7,15.9,1.76,61.4,normal
349.0,0.6487,2971.4,14.766,49.9,313.7,15.9,1.618,62.99,normal
350.0,0.6224,2969.3,14.704,46.7,293.5,15.9,1.299,62.39,normal
351.0,0.6501,2967.8,14.787,46.7,293.5,15.9,1.832,63.25,normal
352.0,0.6665,2971.2,14.745,46.7,293.5,15.9,1.36,62.14,normal
353.0,0.65,2975.0,14.731,46.7,293.5,15.9,1.608,62.64,normal
354.0,0.6505,2973.6,14.708,46.7,293.5,15.9,1.619,61.61,normal
355.0,0.6372,2966.1,14.736,47.8,300.5,15.9,1.518,61.54,normal
356.0,0.6296,2967.3,14.661,47.8,300.5,15.9,1.692,62.1,normal
357.0,0.6254,2966.2,14.696,47.8,300.5,15.9,1.623,63.08,normal
358.0,0.619,2966.9,14.724,47.8,300.5,15.9,1.672,62.12,normal
359.0,0.6271,2965.7,14.692,47.8,300.5,15.9,1.738,62.03,normal
360.0,0.6577,2967.8,14.7,49.3,310.2,15.9,1.368,60.82,normal
361.0,0.6381,2968.2,14.758,49.3,310.2,15.9,1.346,62.82,normal
362.0,0.6394,2967.9,14.814,49.3,310.2,15.9,1.718,61.9,normal
363.0,0.6359,2960.9,14.696,49.3,310.2,15.9,1.55,61.3,normal
364.0,0.6418,2967.8,14.721,49.3,310.2,15.9,1.488,62.27,normal
365.0,0.6504,2964.7,14.804,48.8,306.7,15.9,1.575,62.22,normal
366.0,0.6574,2969.2,14.783,48.8,306.7,15.9,1.638,61.77,normal
367.0,0.6574,2965.2,14.74,48.8,306.7,15.9,1.589,62.09,normal
368.0,0.6526,2963.0,14.708,48.8,306.7,15.9,1.605,62.35,normal
369.0,0.6411,2971.9,14.691,48.8,306.7,15.9,1.73,62.47,normal
370.0,0.6392,2973.2,14.674,47.9,301.5,15.9,1.721,62.91,normal
371.0,0.638,2972.0,14.72,47.9,301.5,15.9,1.626,62.31,normal
372.0,0.6428,2970.3,14.773,47.9,301.5,15.9,1.323,63.19,normal
373.0,0.6299,2970.4,14.788,47.9,301.5,15.9,1.414,61.71,normal
374.0,0.629,2966.5,14.716,47.9,301.5,15.9,1.694,63.08,normal
375.0,0.6536,2966.4,14.723,49.0,308.2,15.9,1.34,61.58,normal
376.0,0.6616,2973.4,14.673,49.0,308.2,15.9,1.508,62.27,normal
377.0,0.6587,2966.3,14.756,49.0,308.2,15.9,1.524,62.26,normal
378.0,0.66,2968.9,14.714,49.0,308.2,15.9,1.58,62.21,normal
379.0,0.6514,2967.9,14.816,49.0,308.2,15.9,1.675,61.97,normal
380.0,0.6578,2967.9,14.796,49.3,310.2,15.9,1.65,62.18,normal
381.0,0.6585,2964.3,14.681,49.3,310.2,15.9,1.416,62.38,normal
382.0,0.6717,2976.4,14.772,49.3,310.2,15.9,1.678,60.93,normal
383.0,0.6556,2966.8,14.708,49.3,310.2,15.9,1.568,61.87,normal
384.0,0.6331,2970.3,14.682,49.3,310.2,15.9,1.616,63.72,normal
385.0,0.6325,2960.2,14.721,47.4,298.3,15.9,1.745,63.63,normal
386.0,0.6291,2968.9,14.711,47.4,298.3,15.9,1.562,64.15,normal
387.0,0.6247,2967.8,14.755,47.4,298.3,15.9,1.738,62.08,normal
388.0,0.6405,2966.3,14.746,47.4,298.3,15.9,1.533,62.62,normal
389.0,0.6417,2968.7,14.732,47.4,298.3,15.9,1.754,62.09,normal
390.0,0.6283,2970.8,14.686,47.1,296.3,15.9,1.479,61.55,normal
391.0,0.653,2961.6,14.891,47.1,296.3,15.9,1.75,62.4,normal
392.0,0.6511,2969.0,14.76,47.1,296.3,15.9,1.687,62.65,normal
393.0,0.6516,2967.7,14.726,47.1,296.3,15.9,1.562,63.12,normal
394.0,0.6569,2959.8,14.768,47.1,296.3,15.9,1.623,62.24,normal
395.0,0.6497,2971.8,14.782,48.7,306.4,15.9,1.474,62.52,normal
396.0,0.6403,2963.9,14.703,48.7,306.4,15.9,1.714,62.88,normal
397.0,0.6504,2970.6,14.761,48.7,306.4,15.9,1.494,62.55,normal
398.0,0.6584,2971.1,14.795,48.7,306.4,15.9,1.701,62.55,normal
399.0,0.665,2969.1,14.694,48.7,306.4,15.9,1.575,61.72,normal
400.0,0.6509,2968.3,14.697,48.8,307.0,15.9,1.544,60.69,normal
401.0,0.6527,2968.8,14.696,48.8,307.0,15.9,1.691,62.97,normal
402.0,0.6354,2965.7,14.697,48.8,307.0,15.9,1.44,62.75,normal
403.0,0.6409,2967.2,14.635,48.8,307.0,15.9,1.68,61.14,normal
404.0,0.6462,2969.0,14.803,48.8,307.0,15.9,1.391,59.75,normal
405.0,0.6501,2973.8,14.798,48.8,306.6,15.9,1.622,61.81,normal
406.0,0.6583,2965.9,14.761,48.8,306.6,15.9,1.671,63.11,normal
407.0,0.6819,2971.1,14.716,48.8,306.6,15.9,1.605,61.04,normal
408.0,0.6592,2968.1,14.713,48.8,306.6,15.9,1.618,61.62,normal
409.0,0.6659,2969.6,14.741,48.8,306.6,15.9,1.55,62.45,normal
410.0,0.6664,2967.1,14.708,50.0,314.3,15.9,1.554,61.25,normal
411.0,0.6502,2967.6,14.784,50.0,314.3,15.9,1.63,62.36,normal
412.0,0.6587,2968.9,14.761,50.0,314.3,15.9,1.58,62.48,normal
413.0,0.6487,2961.5,14.733,50.0,314.3,15.9,1.803,62.93,normal
414.0,0.6592,2972.9,14.745,50.0,314.3,15.9,1.625,61.78,normal
415.0,0.6516,2970.7,14.8,48.9,307.3,15.9,1.57,61.85,normal
416.0,0.651,2970.6,14.668,48.9,307.3,15.9,1.246,61.77,normal
417.0,0.6384,2966.7,14.731,48.9,307.3,15.9,1.515,63.27,normal
418.0,0.6476,2969.3,14.77,48.9,307.3,15.9,1.418,63.01,normal
419.0,0.6482,2970.4,14.685,48.9,307.3,15.9,1.356,62.84,normal
420.0,0.653,2965.9,14.696,49.0,308.0,15.9,1.761,61.27,normal
421.0,0.6681,2966.6,14.773,49.0,308.0,15.9,1.552,62.83,normal
422.0,0.6538,2968.4,14.742,49.0,308.0,15.9,1.442,62.82,normal
423.0,0.6469,2967.9,14.689,49.0,308.0,15.9,1.204,62.02,normal
424.0,0.6728,2972.0,14.741,49.0,308.0,15.9,1.564,62.4,normal
425.0,0.667,2966.1,14.798,50.0,314.6,15.9,1.708,62.91,normal
426.0,0.6631,2969.6,14.777,50.0,314.6,15.9,1.687,62.02,normal
427.0,0.651,2969.3,14.818,50.0,314.6,15.9,1.405,61.03,normal
428.0,0.6523,2969.2,14.75,50.0,314.6,15.9,1.628,62.04,normal
429.0,0.6662,2964.7,14.702,50.0,314.6,15.9,1.584,61.02,normal
430.0,0.6565,2974.2,14.743,49.2,309.6,15.9,1.629,61.24,normal
431.0,0.6473,2967.7,14.725,49.2,309.6,15.9,1.781,62.62,normal
432.0,0.6377,2968.9,14.764,49.2,309.6,15.9,1.754,63.37,normal
433.0,0.6339,2965.4,14.675,49.2,309.6,15.9,1.545,62.44,normal
434.0,0.652,2968.2,14.723,49.2,309.6,15.9,1.614,61.55,normal
435.0,0.6721,2964.6,14.751,50.4,316.9,15.9,1.907,62.38,normal
436.0,0.6593,2968.0,14.732,50.4,316.9,15.9,1.802,60.5,normal
437.0,0.6702,2965.4,14.73,50.4,316.9,15.9,1.538,62.83,normal
438.0,0.6443,2970.1,14.841,50.4,316.9,15.9,1.382,62.31,normal
439.0,0.6407,2969.6,14.74,50.4,316.9,15.9,1.488,62.52,normal
440.0,0.6636,2968.6,14.777,49.8,312.9,15.9,1.404,61.54,normal
441.0,0.6617,2973.7,14.76,49.8,312.9,15.9,1.55,62.29,normal
442.0,0.6435,2970.3,14.784,49.8,312.9,15.9,1.518,61.77,normal
443.0,0.6496,2967.3,14.737,49.8,312.9,15.9,1.905,62.0,normal
444.0,0.6464,2966.5,14.776,49.8,312.9,15.9,1.561,61.65,normal
445.0,0.6616,2973.4,14.711,49.6,312.0,15.9,1.317,63.1,normal
446.0,0.6491,2971.0,14.641,49.6,312.0,15.9,1.723,61.22,normal
447.0,0.6571,2968.9,14.693,49.6,312.0,15.9,1.533,62.81,normal
448.0,0.6548,2970.7,14.839,49.6,312.0,15.9,1.358,63.53,normal
449.0,0.6536,2966.1,14.673,49.6,312.0,15.9,1.564,62.97,normal
450.0,0.6507,2973.2,14.667,48.8,306.9,15.9,1.589,61.2,normal
451.0,0.6542,2971.5,14.719,48.8,306.9,15.9,1.202,62.39,normal
452.0,0.6566,2970.1,14.803,48.8,306.9,15.9,1.433,62.8,normal
453.0,0.6654,2964.1,14.758,48.8,306.9,15.9,1.524,62.26,normal
454.0,0.6614,2967.8,14.708,48.8,306.9,15.9,1.602,61.42,normal
455.0,0.645,2970.6,14.683,48.4,304.2,15.9,1.687,62.53,normal
456.0,0.6304,2965.8,14.798,48.4,304.2,15.9,1.431,61.67,normal
457.0,0.645,2970.6,14.725,48.4,304.2,15.9,1.497,63.3,normal
458.0,0.6651,2972.0,14.745,48.4,304.2,15.9,1.478,61.66,normal
459.0,0.663,2970.5,14.811,48.4,304.2,15.9,1.695,61.1,normal
460.0,0.6672,2966.5,14.723,50.0,314.7,15.9,1.638,63.93,normal
461.0,0.6899,2972.5,14.737,50.0,314.7,15.9,1.694,63.23,normal
462.0,0.6669,2975.4,14.757,50.0,314.7,15.9,1.675,62.87,normal
463.0,0.6629,2972.3,14.713,50.0,314.7,15.9,1.514,61.42,normal
464.0,0.661,2972.0,14.767,50.0,314.7,15.9,1.848,62.28,normal
465.0,0.6624,2966.4,14.726,49.7,312.4,15.9,1.702,62.98,normal
466.0,0.6535,2969.1,14.668,49.7,312.4,15.9,1.539,62.94,normal
467.0,0.6577,2970.9,14.746,49.7,312.4,15.9,1.596,61.73,normal
468.0,0.661,2970.8,14.769,49.7,312.4,15.9,1.518,60.57,normal
469.0,0.6667,2968.3,14.702,49.7,312.4,15.9,1.704,62.02,normal
470.0,0.6691,2971.8,14.78,50.2,315.6,15.9,1.397,63.32,normal
471.0,0.6624,2968.6,14.753,50.2,315.6,15.9,1.331,62.63,normal
472.0,0.6461,2964.8,14.668,50.2,315.6,15.9,1.755,61.67,normal
473.0,0.6636,2967.9,14.66,50.2,315.6,15.9,1.431,63.3,normal
474.0,0.6554,2967.6,14.752,50.2,315.6,15.9,1.669,63.14,normal
475.0,0.6674,2968.6,14.68,50.1,314.8,15.9,1.538,62.55,normal
476.0,0.6493,2966.1,14.761,50.1,314.8,15.9,1.582,62.22,normal
477.0,0.6423,2967.8,14.696,50.1,314.8,15.9,1.719,62.97,normal
478.0,0.6279,2964.9,14.665,50.1,314.8,15.9,1.479,61.96,normal
479.0,0.6247,2964.5,14.688,50.1,314.8,15.9,1.606,62.05,normal
480.0,0.6303,2967.7,14.71,47.3,297.3,15.9,1.537,63.38,normal
481.0,0.6538,2964.3,14.779,47.3,297.3,15.9,1.714,61.31,normal
482.0,0.6603,2973.2,14.683,47.3,297.3,15.9,1.459,63.1,normal
483.0,0.6581,2970.4,14.757,47.3,297.3,15.9,1.653,61.2,normal
484.0,0.6647,2972.7,14.73,47.3,297.3,15.9,1.592,61.09,normal
485.0,0.6627,2970.9,14.738,49.7,312.5,15.9,1.766,62.03,normal
486.0,0.6622,2966.2,14.741,49.7,312.5,15.9,1.571,62.48,normal
487.0,0.6526,2968.6,14.782,49.7,312.5,15.9,1.526,60.94,normal
488.0,0.669,2973.7,14.678,49.7,312.5,15.9,1.705,61.95,normal
489.0,0.6624,2970.4,14.731,49.7,312.5,15.9,1.48,61.75,normal
490.0,0.6472,2966.3,14.738,48.5,305.2,15.9,1.481,62.72,normal
491.0,0.6637,2967.7,14.755,48.5,305.2,15.9,1.673,62.69,normal
492.0,0.6578,2971.4,14.766,48.5,305.2,15.9,1.409,62.96,normal
493.0,0.663,2967.2,14.745,48.5,305.2,15.9,1.7,62.14,normal
494.0,0.6675,2976.8,14.705,48.5,305.2,15.9,1.393,62.58,normal
495.0,0.6662,2969.0,14.817,50.0,314.2,15.9,1.399,62.88,normal
496.0,0.6523,2974.4,14.843,50.0,314.2,15.9,1.476,61.78,normal
497.0,0.66,2968.2,14.742,50.0,314.2,15.9,1.6,60.74,normal
498.0,0.6551,2967.1,14.718,50.0,314.2,15.9,1.81,61.24,normal
499.0,0.6609,2968.6,14.73,50.0,314.2,15.9,1.715,62.56,normal
500.0,0.6614,2972.3,14.727,49.6,311.9,15.9,1.505,61.42,normal
501.0,0.6477,2977.6,14.804,49.6,311.9,15.9,1.386,61.12,normal
502.0,0.6539,2970.6,14.77,49.6,311.9,15.9,1.554,62.13,normal
503.0,0.6555,2969.3,14.632,49.6,311.9,15.9,1.559,61.56,normal
504.0,0.6547,2978.0,14.761,49.6,311.9,15.9,1.546,62.98,normal
505.0,0.6574,2970.4,14.773,49.3,310.0,15.9,1.903,61.35,normal
506.0,0.6587,2966.4,14.771,49.3,310.0,15.9,1.457,61.94,normal
507.0,0.6516,2971.8,14.788,49.3,310.0,15.9,1.404,62.26,normal
508.0,0.644,2964.7,14.73,49.3,310.0,15.9,1.54,64.09,normal
509.0,0.6515,2964.6,14.713,49.3,310.0,15.9,1.744,63.88,normal
510.0,0.6352,2962.3,14.833,47.6,299.5,15.9,1.64,61.39,normal
511.0,0.6482,2960.4,14.739,47.6,299.5,15.9,1.638,62.93,normal
512.0,0.6392,2968.2,14.692,47.6,299.5,15.9,1.622,61.4,normal
513.0,0.6408,2964.9,14.771,47.6,299.5,15.9,1.713,61.94,normal
514.0,0.646,2963.8,14.723,47.6,299.5,15.9,1.58,64.26,normal
515.0,0.6371,2972.1,14.786,47.8,300.5,15.9,1.624,63.5,normal
516.0,0.6475,2969.3,14.734,47.8,300.5,15.9,1.772,63.06,normal
517.0,0.6428,2963.9,14.726,47.8,300.5,15.9,1.466,62.09,normal
518.0,0.659,2967.2,14.736,47.8,300.5,15.9,1.604,62.95,normal
519.0,0.6323,2965.8,14.746,47.8,300.5,15.9,1.759,61.66,normal
520.0,0.6226,2968.9,14.701,46.7,293.6,15.9,1.395,61.48,normal
521.0,0.6347,2965.5,14.623,46.7,293.6,15.9,1.715,63.1,normal
522.0,0.6491,2964.5,14.724,46.7,293.6,15.9,1.588,62.67,normal
523.0,0.6565,2966.2,14.739,46.7,293.6,15.9,1.662,63.42,normal
524.0,0.6605,2971.1,14.741,46.7,293.6,15.9,1.808,62.61,normal
525.0,0.6469,2972.5,14.771,48.5,305.1,15.9,1.522,61.79,normal
526.0,0.6517,2969.9,14.746,48.5,305.1,15.9,1.638,63.57,normal
527.0,0.6618,2969.6,14.785,48.5,305.1,15.9,1.442,62.61,normal
528.0,0.6743,2969.0,14.698,48.5,305.1,15.9,1.507,61.52,normal
529.0,0.6545,2968.0,14.669,48.5,305.1,15.9,1.595,62.96,normal
530.0,0.6435,2973.1,14.764,48.3,303.5,15.9,1.741,61.62,normal
531.0,0.6555,2965.6,14.784,48.3,303.5,15.9,1.619,62.69,normal
532.0,0.6413,2965.6,14.767,48.3,303.5,15.9,1.443,62.5,normal
533.0,0.6322,2970.2,14.673,48.3,303.5,15.9,1.662,62.56,normal
534.0,0.6344,2969.3,14.748,48.3,303.5,15.9,1.5,61.27,normal
535.0,0.6228,2968.0,14.655,46.7,293.7,15.9,1.588,61.77,normal
536.0,0.6435,2966.8,14.718,46.7,293.7,15.9,1.696,62.42,normal
537.0,0.6502,2969.4,14.658,46.7,293.7,15.9,1.704,62.69,normal
538.0,0.6402,2967.0,14.732,46.7,293.7,15.9,1.564,62.39,normal
539.0,0.6597,2971.8,14.67,46.7,293.7,15.9,1.689,63.34,normal
540.0,0.659,2972.0,14.837,49.4,310.8,15.9,1.749,62.47,normal
541.0,0.6652,2969.6,14.739,49.4,310.8,15.9,1.546,63.57,normal
542.0,0.6497,2973.2,14.762,49.4,310.8,15.9,1.38,62.49,normal
543.0,0.6291,2969.6,14.778,49.4,310.8,15.9,1.489,62.13,normal
544.0,0.6594,2967.3,14.684,49.4,310.8,15.9,1.818,63.85,normal
545.0,0.655,2971.7,14.804,49.1,308.9,15.9,1.482,61.85,normal
546.0,0.6651,2974.3,14.767,49.1,308.9,15.9,1.467,63.91,normal
547.0,0.6525,2967.8,14.755,49.1,308.9,15.9,1.825,62.9,normal
548.0,0.6557,2970.3,14.741,49.1,308.9,15.9,1.677,60.22,normal
549.0,0.6502,2969.4,14.68,49.1,308.9,15.9,1.648,62.04,normal
550.0,0.6679,2974.2,14.717,50.1,315.0,15.9,1.578,62.28,normal
551.0,0.6547,2969.6,14.702,50.1,315.0,15.9,1.423,62.74,normal
552.0,0.6589,2966.8,14.785,50.1,315.0,15.9,1.501,62.47,normal
553.0,0.663,2969.3,14.764,50.1,315.0,15.9,1.52,62.15,normal
554.0,0.6547,2966.9,14.731,50.1,315.0,15.9,1.361,61.84,normal
555.0,0.6498,2968.0,14.728,48.7,306.4,15.9,1.581,62.58,normal
556.0,0.6589,2967.3,14.681,48.7,306.4,15.9,1.439,61.88,normal
557.0,0.6512,2966.5,14.675,48.7,306.4,15.9,1.522,62.35,normal
558.0,0.6569,2967.3,14.72,48.7,306.4,15.9,1.455,62.23,normal
559.0,0.6452,2970.2,14.65,48.7,306.4,15.9,1.533,62.4,normal
560.0,0.6497,2976.7,14.757,48.7,306.4,15.9,1.439,62.12,normal
561.0,0.6324,2967.6,14.695,48.7,306.4,15.9,1.717,61.62,normal
562.0,0.6403,2966.0,14.824,48.7,306.4,15.9,1.536,63.59,normal
563.0,0.6536,2969.9,14.756,48.7,306.4,15.9,1.651,60.69,normal
564.0,0.6493,2970.9,14.736,48.7,306.4,15.9,1.379,62.15,normal
565.0,0.667,2972.9,14.737,50.0,314.6,15.9,1.743,62.04,normal
566.0,0.6418,2965.5,14.816,50.0,314.6,15.9,1.544,61.94,normal
567.0,0.6432,2973.9,14.818,50.0,314.6,15.9,1.919,62.02,normal
568.0,0.6498,2963.9,14.812,50.0,314.6,15.9,1.415,62.37,normal
569.0,0.6392,2966.2,14.694,50.0,314.6,15.9,1.492,61.68,normal
570.0,0.6394,2970.4,14.681,48.0,301.6,15.9,1.617,63.09,normal
571.0,0.6399,2965.6,14.723,48.0,301.6,15.9,1.761,62.27,normal
572.0,0.6399,2969.3,14.68,48.0,301.6,15.9,1.686,62.45,normal
573.0,0.6422,2965.3,14.691,48.0,301.6,15.9,1.666,63.12,normal
574.0,0.64,2969.1,14.63,48.0,301.6,15.9,1.496,62.1,normal
575.0,0.6362,2964.7,14.7,47.7,300.0,15.9,1.626,61.94,normal
576.0,0.621,2960.4,14.701,47.7,300.0,15.9,1.641,59.77,normal
577.0,0.6308,2965.4,14.8,47.7,300.0,15.9,1.521,62.35,normal
578.0,0.6421,2961.0,14.77,47.7,300.0,15.9,1.618,62.54,normal
579.0,0.6856,2963.2,14.823,47.7,300.0,15.9,1.568,62.71,normal
580.0,0.6677,2967.9,14.709,50.1,314.9,15.9,1.65,61.13,normal
581.0,0.6667,2968.2,14.681,50.1,314.9,15.9,1.533,63.34,normal
582.0,0.6533,2970.1,14.7,50.1,314.9,15.9,1.706,62.77,normal
583.0,0.6704,2969.2,14.773,50.1,314.9,15.9,1.617,63.4,normal
584.0,0.6533,2971.3,14.729,50.1,314.9,15.9,1.582,62.3,normal
585.0,0.6545,2968.8,14.75,49.1,308.7,15.9,1.829,63.02,normal
586.0,0.6613,2967.9,14.696,49.1,308.7,15.9,1.74,62.99,normal
587.0,0.6707,2968.0,14.731,49.1,308.7,15.9,1.356,62.05,normal
588.0,0.6706,2968.5,14.775,49.1,308.7,15.9,1.574,62.62,normal
589.0,0.6492,2969.4,14.591,49.1,308.7,15.9,1.561,60.89,normal
590.0,0.662,2971.8,14.765,49.6,312.2,15.9,1.825,61.54,normal
591.0,0.6738,2972.8,14.732,49.6,312.2,15.9,1.775,61.51,normal
592.0,0.654,2967.5,14.716,49.6,312.2,15.9,1.434,63.21,normal
593.0,0.6497,2970.1,14.713,49.6,312.2,15.9,1.317,62.41,normal
594.0,0.6311,2967.8,14.671,49.6,312.2,15.9,1.877,62.78,normal
595.0,0.6419,2972.0,14.697,48.1,302.7,15.9,1.667,62.3,normal
596.0,0.6489,2972.2,14.776,48.1,302.7,15.9,1.633,60.87,normal
597.0,0.6402,2967.6,14.743,48.1,302.7,15.9,1.415,64.05,normal
598.0,0.6606,2970.6,14.744,48.1,302.7,15.9,1.565,61.52,normal
599.0,0.6564,2969.6,14.678,48.1,302.7,15.9,1.644,62.13,normal
600.0,0.6345,2965.3,14.716,47.6,299.2,15.9,1.864,62.52,normal
601.0,0.6292,2969.0,14.659,47.6,299.2,15.9,1.74,61.66,normal
602.0,0.639,2971.7,14.672,47.6,299.2,15.9,1.374,61.65,normal
603.0,0.6552,2963.8,14.595,47.6,299.2,15.9,1.525,62.68,normal
604.0,0.665,2967.6,14.718,47.6,299.2,15.9,1.772,60.82,normal
605.0,0.6539,2969.3,14.76,49.0,308.4,15.9,1.516,62.26,normal
606.0,0.6274,2965.5,14.758,49.0,308.4,15.9,1.429,62.07,normal
607.0,0.6435,2967.0,14.745,49.0,308.4,15.9,1.442,61.98,normal
608.0,0.6532,2968.9,14.708,49.0,308.4,15.9,1.626,62.8,normal
609.0,0.6314,2971.0,14.717,49.0,308.4,15.9,1.643,63.01,normal
610.0,0.6274,2965.1,14.719,47.1,295.9,15.9,1.459,63.41,normal
611.0,0.6305,2965.4,14.742,47.1,295.9,15.9,1.398,61.73,normal
612.0,0.6437,2966.6,14.728,47.1,295.9,15.9,1.507,60.94,normal
613.0,0.6504,2973.3,14.735,47.1,295.9,15.9,1.624,62.76,normal
614.0,0.6379,2972.7,14.743,47.1,295.9,15.9,1.828,61.52,normal
615.0,0.6625,2970.9,14.763,49.7,312.4,15.9,1.633,62.1,normal
616.0,0.6686,2969.6,14.639,49.7,312.4,15.9,1.434,62.2,normal
617.0,0.6627,2969.0,14.799,49.7,312.4,15.9,1.305,62.42,normal
618.0,0.6385,2970.5,14.73,49.7,312.4,15.9,1.646,61.42,normal
619.0,0.6574,2972.0,14.766,49.7,312.4,15.9,1.575,62.72,normal
620.0,0.647,2971.1,14.818,48.5,305.1,15.9,1.749,61.59,normal
621.0,0.6525,2964.8,14.766,48.5,305.1,15.9,1.659,60.72,normal
622.0,0.64,2967.3,14.721,48.5,305.1,15.9,1.403,62.43,normal
623.0,0.6479,2967.7,14.698,48.5,305.1,15.9,1.746,63.51,normal
624.0,0.6445,2966.4,14.761,48.5,305.1,15.9,1.533,62.04,normal
625.0,0.655,2962.9,14.803,49.1,308.9,15.9,1.604,61.91,normal
626.0,0.652,2968.5,14.65,49.1,308.9,15.9,1.815,62.25,normal
627.0,0.6558,2971.7,14.686,49.1,308.9,15.9,1.665,62.03,normal
628.0,0.6617,2962.7,14.734,49.1,308.9,15.9,1.507,62.64,normal
629.0,0.6609,2967.1,14.703,49.1,308.9,15.9,1.58,61.57,normal
630.0,0.6643,2968.3,14.595,49.8,313.3,15.9,1.542,61.48,normal
631.0,0.6412,2964.8,14.743,49.8,313.3,15.9,1.784,62.38,normal
632.0,0.6399,2969.6,14.714,49.8,313.3,15.9,1.48,61.2,normal
633.0,0.6278,2966.3,14.743,49.8,313.3,15.9,1.562,61.69,normal
634.0,0.6298,2969.1,14.668,49.8,313.3,15.9,1.694,61.24,normal
635.0,0.6328,2962.9,14.708,47.5,298.4,15.9,1.726,62.47,normal
636.0,0.6515,2969.7,14.68,47.5,298.4,15.9,1.541,61.59,normal
637.0,0.6644,2965.2,14.782,47.5,298.4,15.9,1.733,63.78,normal
638.0,0.6535,2970.7,14.851,47.5,298.4,15.9,1.499,61.0,normal
639.0,0.6333,2969.8,14.64,47.5,298.4,15.9,1.524,62.42,normal
640.0,0.6439,2969.3,14.746,48.3,303.7,15.9,1.778,61.39,normal
641.0,0.6406,2965.5,14.776,48.3,303.7,15.9,1.719,62.49,normal
642.0,0.6575,2965.1,14.819,48.3,303.7,15.9,1.823,62.85,normal
643.0,0.6719,2964.4,14.712,48.3,303.7,15.9,1.493,62.95,normal
644.0,0.6509,2971.0,14.806,48.3,303.7,15.9,1.695,62.43,normal
645.0,0.6409,2965.7,14.798,48.1,302.3,15.9,1.701,62.1,normal
646.0,0.6417,2962.0,14.682,48.1,302.3,15.9,1.872,61.11,normal
647.0,0.6481,2971.3,14.673,48.1,302.3,15.9,1.617,62.94,normal
648.0,0.6496,2977.0,14.653,48.1,302.3,15.9,1.749,62.06,normal
649.0,0.6579,2970.1,14.7,48.1,302.3,15.9,1.629,60.78,normal
650.0,0.6604,2969.9,14.77,49.5,311.4,15.9,1.755,62.58,normal
651.0,0.6571,2966.4,14.702,49.5,311.4,15.9,1.772,63.41,normal
652.0,0.6515,2968.9,14.693,49.5,311.4,15.9,1.767,62.74,normal
653.0,0.6706,2967.0,14.721,49.5,311.4,15.9,1.637,62.88,normal
654.0,0.6585,2966.6,14.784,49.5,311.4,15.9,1.703,61.53,normal
655.0,0.6682,2973.2,14.749,50.1,315.1,15.9,1.613,62.79,normal
656.0,0.6509,2969.1,14.632,50.1,315.1,15.9,1.722,60.96,normal
657.0,0.6659,2968.6,14.731,50.1,315.1,15.9,1.505,62.1,normal
658.0,0.6725,2962.5,14.807,50.1,315.1,15.9,1.654,61.41,normal
659.0,0.6509,2974.1,14.695,50.1,315.1,15.9,1.418,63.12,normal
660.0,0.6542,2966.3,14.753,49.1,308.5,15.9,1.439,63.11,normal
661.0,0.6631,2971.1,14.761,49.1,308.5,15.9,1.862,62.3,normal
662.0,0.6452,2970.0,14.845,49.1,308.5,15.9,1.435,61.87,normal
663.0,0.6521,2968.7,14.692,49.1,308.5,15.9,1.76,64.07,normal
664.0,0.6534,2966.2,14.664,49.1,308.5,15.9,1.631,63.11,normal
665.0,0.6569,2969.0,14.712,49.3,309.8,15.9,1.43,62.92,normal
666.0,0.663,2964.7,14.821,49.3,309.8,15.9,1.684,63.42,normal
667.0,0.6435,2964.4,14.733,49.3,309.8,15.9,1.662,63.59,normal
668.0,0.6542,2968.2,14.69,49.3,309.8,15.9,1.777,61.46,normal
669.0,0.6688,2968.6,14.823,49.3,309.8,15.9,1.703,62.24,normal
670.0,0.6546,2968.1,14.763,49.1,308.7,15.9,1.604,61.76,normal
671.0,0.6511,2969.1,14.635,49.1,308.7,15.9,1.659,61.43,normal
672.0,0.6394,2963.2,14.65,49.1,308.7,15.9,1.38,61.55,normal
673.0,0.6647,2967.6,14.751,49.1,308.7,15.9,1.659,62.42,normal
674.0,0.657,2965.4,14.814,49.1,308.7,15.9,1.865,60.91,normal
675.0,0.6437,2967.7,14.692,48.3,303.6,15.9,1.662,61.57,normal
676.0,0.6689,2973.1,14.753,48.3,303.6,15.9,1.755,63.24,normal
677.0,0.6542,2966.6,14.745,48.3,303.6,15.9,1.722,62.34,normal
